"Id","MSSubClass","LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageYrBlt","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SalePrice","Neighborhood"
926,20,0.69,156.11,5,6,1977,1977,0,7.67,0.93,2.66,11.26,1126,0,0,11.26,0,1,2,0,3,1,6,0,1977,2,5.4,1.8,0,0,0,0,0,0,3,2008,175000,"NWAmes"
928,60,0.69,99,7,5,1968,1968,342,5.52,0,2.8,8.32,1098,880,0,19.78,0,0,2,1,4,1,9,1,1968,2,4.86,0,0.43,0,0,0,0,0,4,2008,176000,"NWAmes"
931,20,0.73,89.25,8,5,2007,2007,0,0.16,0,14.5,14.66,1466,0,0,14.66,0,0,2,0,3,1,7,0,2007,3,6.1,1,0.18,0,0,0,0,0,7,2009,201000,"Timber"
932,20,0.7,91,5,6,1965,1965,0,3.38,4.66,1.21,9.25,925,0,0,9.25,0,1,1,0,2,1,5,0,1965,1,4.29,0,0,0,0,0,0,0,7,2009,117500,"NAmes"
934,20,0.63,84.87,7,5,2004,2004,210,0.2,0,14.8,15,1500,0,0,15,0,0,2,0,3,1,6,0,2004,2,5.7,1.92,0.36,0,0,0,0,0,8,2009,190000,"CollgCr"
937,20,0.67,100.83,7,5,2003,2003,0,8.33,0,3.43,11.76,1200,0,0,12,1,0,2,0,2,1,5,0,2003,2,5.55,0,0.41,0,0,0,0,0,8,2009,184900,"SawyerW"
942,60,0.69,87.55,7,5,1999,1999,298,7.72,0,2.2,9.92,1022,1038,0,20.6,1,0,2,1,3,1,8,1,1999,2,3.9,0,0,0,168,0,0,0,6,2009,214000,"Gilbert"
947,80,0.7,81.63,5,6,1959,1959,128,7.48,2.94,1.02,11.44,1144,0,0,11.44,1,0,1,0,3,1,6,1,1959,1,7.96,0.86,0,0,0,0,0,0,3,2006,143000,"NAmes"
949,60,0.65,140.06,7,5,2002,2002,144,0,0,9.36,9.36,936,840,0,17.76,0,0,2,1,3,1,7,1,2002,2,4.74,1.44,0.96,0,0,0,0,0,2,2006,192500,"CollgCr"
950,20,0.78,93.6,6,7,1972,2006,0,9.82,0,1.79,11.61,1381,0,0,13.81,1,0,1,1,3,1,5,1,1972,2,6.76,0,0,0,0,0,0,0,3,2010,197500,"NWAmes"
951,20,0.6,72,5,8,1950,2002,0,3.98,1.49,3.17,8.64,864,0,0,8.64,1,0,1,0,3,1,5,0,1980,2,7.2,1.94,0,0,0,0,0,0,7,2007,129000,"NAmes"
953,85,0.6,72,5,8,1972,2003,0,6.6,0,1.08,7.68,768,0,0,7.68,0,1,1,0,2,1,5,0,1974,1,3.96,1.92,0,0,0,0,0,0,4,2009,133900,"CollgCr"
954,60,0.69,110.75,5,4,1969,1969,232,5.62,1.93,0.29,7.84,1168,800,0,19.68,0,1,2,1,4,1,7,1,1969,2,5.3,3.05,1.89,0,0,0,0,400,9,2008,172000,"Mitchel"
957,160,0.24,13,6,6,1980,1980,0,2.85,0,2.76,5.61,561,668,0,12.29,0,0,1,1,2,1,5,1,1980,2,4.62,1.5,0,0,0,0,0,0,5,2009,124000,"Blueste"
958,20,0.7,74.2,5,5,1962,1962,0,4.17,0,6.4,10.57,1057,0,0,10.57,0,0,1,0,3,1,6,0,1977,2,5.76,0,0,0,0,0,0,0,4,2007,132000,"Sawyer"
959,20,0.65,84.5,7,5,2003,2003,0,6.99,0,6.38,13.37,1337,0,0,13.37,1,0,2,0,3,1,6,0,2003,2,5.31,0,0.39,0,0,0,0,0,10,2007,185000,"CollgCr"
960,160,0.24,25.72,7,5,1999,1999,0,6.04,0,0.92,6.96,696,720,0,14.16,1,0,2,1,3,1,6,0,1999,2,4.84,0,0.44,0,0,0,0,0,5,2010,155000,"Somerst"
963,160,0.24,23.08,6,6,1976,1976,0,5.56,0,2.48,8.04,804,744,0,15.48,1,0,2,1,3,1,7,1,1976,2,4.4,0.48,0,0,0,0,0,0,7,2007,155000,"NPkVill"
965,60,0.8,113.16,7,5,2002,2003,44,6.24,0,1.93,8.17,824,1070,0,18.94,1,0,2,1,4,1,8,1,2002,2,5.1,0,0.4,0,0,0,0,0,2,2010,214900,"Timber"
966,60,0.65,102.37,6,5,2005,2007,0,0,0,7.83,7.83,783,701,0,14.84,0,0,2,1,3,1,8,1,2005,2,3.93,0,0.72,0,0,0,0,0,7,2007,178900,"Gilbert"
967,50,1.3,96,5,7,1940,1950,0,4.28,0,3,7.28,976,332,0,13.08,1,0,1,1,2,1,7,2,1940,1,2.56,0,0.7,0,0,0,0,0,6,2009,160000,"Crawfor"
968,20,0.69,73.9,5,7,1955,1955,151,9.02,0,1.96,10.98,1098,0,0,10.98,1,0,1,0,3,1,6,0,1955,1,2.6,0,0,0,0,0,0,0,7,2008,135000,"NAmes"
970,190,0.75,103.82,6,5,1958,1958,105,5.13,0,0.75,5.88,1095,0,0,10.95,1,0,1,0,2,1,6,0,1958,1,2.64,0,0,0,0,0,0,0,3,2006,140000,"NAmes"
972,160,0.36,22.68,7,5,2003,2004,106,5.67,0,1.97,7.64,764,862,0,16.26,0,0,2,0,2,1,6,0,2003,2,4.74,0,0.27,0,0,0,0,0,7,2009,173000,"NridgHt"
973,120,0.55,78.92,6,5,1979,1979,0,0,0,9.18,9.18,918,0,0,9.18,0,0,2,0,2,1,5,1,1979,1,2.64,0.28,0,0,0,0,0,0,4,2010,99500,"SawyerW"
974,20,0.95,116.39,7,5,2007,2008,0,0,0,14.28,14.28,1428,0,0,14.28,0,0,2,0,3,1,6,0,2007,2,4.8,0,1.2,0,0,0,0,0,12,2008,182000,"Somerst"
976,160,0.69,26.51,7,5,2000,2000,0,6.41,0,0.32,6.73,673,709,0,13.82,1,0,2,1,3,1,6,0,2000,2,4.9,1.53,0.5,0,0,0,0,0,4,2006,165000,"Somerst"
977,30,0.51,59,4,7,1923,1958,0,0,0,4.4,4.4,869,0,0,8.69,0,0,1,0,2,1,4,0,1980,0,0,0,0,0,0,0,0,0,8,2006,85500,"BrkSide"
979,20,0.68,94.5,4,5,1954,1954,0,5.52,0,3.42,8.94,894,0,0,8.94,0,0,1,0,3,1,5,0,1999,2,4,0,0,0,0,0,0,0,5,2007,110000,"Edwards"
980,20,0.8,88.16,5,6,1963,1963,0,6.51,0,4.7,11.21,1121,0,0,11.21,1,0,1,0,3,1,5,0,1963,2,4.8,0,0.8,0,0,0,0,0,6,2009,139000,"Sawyer"
981,85,0.69,121.22,7,9,1961,2007,210,8.67,0,0.77,9.44,999,0,0,9.99,1,0,1,0,3,1,6,0,1961,2,5.88,1.44,0.76,0,0,0,0,0,7,2008,178400,"NAmes"
983,20,0.43,31.82,7,5,2007,2007,16,0,0,12.66,12.66,1266,0,0,12.66,0,0,2,0,2,1,6,1,2007,2,3.88,1,0.16,0,0,0,0,0,3,2008,159895,"Blmngtn"
986,190,0.68,108.8,5,5,1950,1950,0,10.4,0,1.24,11.64,1164,0,0,11.64,1,0,1,0,3,1,5,0,1950,1,2.4,0,0.48,0,0,0,0,0,8,2008,125000,"Edwards"
989,60,0.69,120.46,6,6,1976,1976,298,1.56,0,6.92,8.48,1118,912,0,20.3,0,0,2,1,4,1,8,1,1976,2,5.51,0,2.24,0,0,0,0,0,6,2007,195000,"NWAmes"
990,60,0.65,81.25,7,5,2006,2006,0,0,0,7.7,7.7,778,798,0,15.76,0,0,2,1,3,1,6,0,2006,2,6.14,0,0.5,0,0,0,0,0,8,2006,197000,"Somerst"
993,60,0.8,97.6,6,8,1964,1993,340,5.36,1.17,1.69,8.22,1020,831,0,18.51,0,0,2,1,3,1,7,1,1964,2,4.4,2.39,0.42,0,0,0,0,0,7,2007,187000,"NAmes"
994,60,0.68,88.46,6,5,2005,2006,0,0,0,7.5,7.5,750,750,0,15,0,0,2,1,3,1,6,0,2005,2,5.64,0,0.35,0,0,0,0,0,8,2006,173900,"CollgCr"
996,50,0.51,47.12,4,7,1946,1950,0,3.84,0,3.63,7.47,774,456,0,12.3,1,0,1,1,3,1,5,0,1946,1,3.05,0,0.57,0,0,0.63,0,0,8,2006,121600,"BrkSide"
997,20,0.69,106.59,5,6,1961,1961,0,9.15,0,1.35,10.5,1050,0,0,10.5,1,0,1,0,3,1,6,0,1961,1,3.68,0,3.19,0,0,0,0,0,1,2006,136500,"NAmes"
998,20,0.69,117.17,6,6,1970,1970,571,0,0,14.42,14.42,1442,0,0,14.42,0,0,2,0,2,1,6,1,1970,2,6.15,3.71,0,0,0,0,0,0,2,2009,185000,"NWAmes"
999,30,0.6,97.86,3,4,1922,1950,0,0,0,10.07,10.07,1077,0,0,10.77,0,0,1,0,3,1,6,1,1922,1,2.1,0,1,0.48,0,0,0,0,5,2006,91000,"IDOTRR"
1000,20,0.64,67.62,7,5,2006,2006,24,6.86,0,5.01,11.87,1208,0,0,12.08,1,0,2,0,2,1,6,0,2006,2,6.32,1.05,0.61,0,0,0,0,0,2,2010,206000,"CollgCr"
1002,30,0.6,54,5,6,1920,1950,0,0,0,6.91,6.91,691,0,0,6.91,0,0,1,0,2,1,4,0,1920,1,2.16,0,0.2,0.94,0,0,0,0,1,2007,86000,"OldTown"
1006,80,0.65,83.85,5,8,1977,1977,220,5.95,0,3.9,9.85,985,0,0,9.85,0,0,2,0,3,1,6,0,1977,1,3.28,2.1,0,0,0,0,0,0,11,2008,149900,"CollgCr"
1007,20,0.69,121.55,6,3,1970,1970,0,12.37,0,4.2,16.57,1657,0,0,16.57,0,1,2,0,3,1,7,1,1970,2,4.84,0,0,0,0,1.47,0,0,3,2007,163500,"NAmes"
1011,50,1.15,212.86,5,5,1948,1950,0,0,0,7.2,7.2,720,551,0,12.71,0,0,2,0,4,1,7,1,1948,1,3.12,0,0,1.08,0,0,0,0,8,2008,135000,"Sawyer"
1013,70,0.55,105.92,6,7,1923,1996,0,0,0,6.02,6.02,900,602,0,15.02,0,0,1,1,3,1,7,2,1923,1,1.8,0.96,0,1.12,0,0.53,0,0,8,2007,165000,"Crawfor"
1015,20,0.6,116.64,6,5,1948,1950,206,3.36,0,7.46,10.82,1082,0,0,10.82,0,0,1,0,2,1,5,1,1948,1,2.4,0,1.3,0,0,0,0,0,11,2007,119200,"NAmes"
1017,20,0.73,118.83,7,5,1996,1996,196,6.9,0,8.14,15.04,1504,0,0,15.04,1,0,2,0,3,1,6,1,1996,2,4.78,1.15,0.66,0,0,0,0,0,6,2009,203000,"CollgCr"
1019,80,0.69,107.84,7,5,1991,1992,76,0,0,3.84,3.84,802,670,0,14.72,0,0,2,1,3,1,7,1,1991,2,4.02,1.64,0,0,0,0,0,0,5,2007,160000,"Gilbert"
1022,20,0.64,74.06,7,5,2006,2006,84,6.84,0,5.15,11.99,1220,0,0,12.2,1,0,2,0,2,1,6,0,2006,2,6.32,1.05,0.54,0,0,0,0,0,7,2006,194000,"CollgCr"
1023,50,0.52,94.39,5,5,1930,1950,0,3.24,0,5.88,9.12,912,336,0,12.48,0,0,1,0,2,1,6,0,1957,1,1.6,0,0,1.92,0,0,0,0,3,2007,87000,"OldTown"
1024,120,0.43,31.82,7,5,2005,2006,14,0.16,0,13.3,13.46,1504,0,0,15.04,0,0,2,0,2,1,7,1,2005,2,4.37,1.56,0.2,0,0,0,0,0,5,2008,191000,"Blmngtn"
1026,20,0.7,77,5,5,1972,1972,0,1.38,4.68,2.76,8.82,882,0,0,8.82,1,0,1,0,3,1,5,0,1980,2,4.61,0.96,0,0,0,0,0,0,3,2007,112500,"CollgCr"
1027,20,0.73,93,5,5,1960,1960,324,6.97,0,5.71,12.68,1264,0,0,12.64,1,0,1,0,3,1,6,2,1960,2,4.61,0,0,0,0,1.43,0,0,4,2010,167500,"NAmes"
1029,50,0.79,94.92,5,5,1941,1950,0,3.68,0.41,3.59,7.68,968,408,0,13.76,1,0,1,0,3,1,6,1,1941,1,2.4,0,0,0,0,0,0,0,4,2007,105000,"NAmes"
1030,160,0.21,16.8,6,7,1972,1972,281,3.17,0,3.55,6.72,672,546,0,12.18,0,1,1,1,3,1,7,0,1972,1,2.64,0,0.28,0,0,0,0,0,5,2006,118000,"BrDale"
1035,30,0.5,63.05,5,7,1938,1950,0,0,0,9.2,9.2,954,0,0,9.54,0,0,1,0,2,1,5,1,1938,1,2.4,0,0,0,0,0,0,0,6,2007,119750,"Crawfor"
1041,20,0.88,131.25,5,4,1957,2000,67,1.68,6.82,2.84,11.34,1803,0,0,18.03,1,0,2,0,3,1,8,1,1957,2,4.84,0,0,0,0,0,0,0,1,2006,155000,"Sawyer"
1042,60,0.69,91.3,6,8,1966,2000,252,4,0.64,3.36,8,800,832,0,16.32,0,1,1,1,4,1,7,0,1966,2,4.84,0,0.4,0,0,0,0,0,7,2008,173000,"NWAmes"
1048,20,0.57,92.45,5,5,1994,1995,0,6.86,0,3.04,9.9,990,0,0,9.9,0,1,1,0,3,1,5,0,1996,2,6.72,0,0,0,0,0,0,0,2,2008,145000,"CollgCr"
1051,20,0.73,89.93,7,5,2007,2007,0,0,0,13.02,13.02,1302,0,0,13.02,0,0,2,0,3,1,6,0,2007,2,4.36,0,0.22,0,0,0,0,0,8,2007,176485,"Gilbert"
1052,20,1.03,111.75,7,5,2007,2007,0,0,0,13.16,13.16,1316,0,0,13.16,0,0,2,0,3,1,6,1,2007,2,4.4,0,0.2,0,0,0,0,0,10,2007,200141,"CollgCr"
1054,20,0.68,85.62,5,6,1957,2002,145,3.83,0,8.33,12.16,1526,0,0,15.26,0,0,1,0,4,1,7,1,1957,1,3.64,1.16,0.78,0,0,0,0,0,5,2010,144500,"Edwards"
1056,20,1.04,113.61,6,5,1976,1976,160,6.44,0,5.49,11.93,1523,0,0,15.23,0,1,2,0,3,1,7,1,1976,2,4.78,0,0,0,0,1.89,0,0,5,2008,180000,"NWAmes"
1057,120,0.43,70.52,7,5,2005,2005,240,6.59,0,7.05,13.64,1364,0,0,13.64,1,0,2,0,2,1,6,1,2005,2,4.84,1.92,0.36,0,0,0,0,0,6,2006,185850,"NridgHt"
1064,30,0.5,60,6,6,1925,1980,0,3.97,0,7.06,11.03,1103,0,0,11.03,0,0,1,0,2,1,5,1,1976,2,4.4,1.66,1.2,0,0,0,0,0,7,2006,110500,"OldTown"
1065,20,0.69,110,5,6,1966,1966,200,7.4,2.3,1.84,11.54,1154,0,0,11.54,0,0,1,1,3,1,6,1,1966,2,4.8,0,0.58,0,0,0,0,0,11,2009,154000,"NAmes"
1067,60,0.59,78.37,6,7,1993,1994,0,0,0,7.99,7.99,799,772,0,15.71,0,0,2,1,3,1,7,1,1993,2,3.8,0,0.4,0,0,0,0,0,5,2009,178000,"Gilbert"
1068,60,0.8,97.6,6,6,1964,1964,360,6.74,1.06,0,7.8,798,813,0,16.11,1,0,1,1,4,1,7,0,1964,2,4.42,3.28,1.28,0,0,1.89,0,0,6,2008,167900,"NAmes"
1070,45,0.6,96,5,7,1949,2003,0,2.2,0,6.25,8.45,893,0,0,8.93,0,1,1,0,2,1,4,0,1985,2,5.76,0,0,0,0,0,0,0,5,2007,135000,"NAmes"
1071,20,0.72,101.52,5,5,1956,1956,120,5.86,0,4.62,10.48,1048,0,0,10.48,1,0,1,0,3,1,6,0,1956,1,2.86,0,0.2,0,0,1.92,0,0,6,2007,135000,"NAmes"
1072,60,0.78,117,6,6,1968,1968,0,2.98,0,4.29,7.27,829,727,0,15.56,0,0,1,1,4,1,8,0,1968,2,4.41,0,0,0,0,0,0,0,5,2009,154000,"NWAmes"
1074,60,0.75,79.5,6,6,1977,1977,140,5.35,0,1.55,6.9,698,728,0,14.26,0,0,1,1,3,1,6,0,1977,2,4.4,2.52,0,0,0,0,0,0,7,2009,159500,"Edwards"
1075,20,0.74,85.56,7,5,2006,2006,0,0,0,12.4,12.4,1240,0,0,12.4,0,0,2,0,2,1,5,0,2006,3,8.26,1.4,0.93,0,0,0,0,0,5,2007,194000,"CollgCr"
1077,50,0.6,108,5,8,1936,1989,0,6.26,0,1.7,7.96,1096,370,0,14.66,0,1,2,0,3,1,7,1,1950,2,5.66,4.36,0.21,0,0,0,0,500,4,2006,170000,"OldTown"
1078,20,0.69,158.7,5,5,1969,1969,0,0.75,7.91,2.3,10.96,1096,0,0,10.96,1,0,1,0,3,1,6,0,1969,1,2.99,2.4,0.32,0,0,0,0,0,3,2006,138800,"NAmes"
1080,20,0.65,87.75,5,5,1994,1994,0,4.95,0,4.95,9.9,990,0,0,9.9,0,0,1,0,3,1,5,0,1996,1,2.99,0,0.64,0,0,0,0,0,4,2007,126000,"CollgCr"
1081,20,0.8,110.4,6,7,1971,2004,144,6.56,0,6.02,12.58,1258,0,0,12.58,0,1,2,0,3,1,5,0,1971,2,5.28,0.55,0,0,216,0,0,0,10,2008,145000,"NWAmes"
1082,20,0.75,75,5,5,1963,1963,0,8.24,0,2.16,10.4,1040,0,0,10.4,1,0,1,1,3,1,5,0,1963,1,3.08,0,0,2.2,0,0,0,0,6,2010,133000,"Sawyer"
1083,20,0.7,87.49,7,5,2002,2002,100,0,0,14.59,14.59,1459,0,0,14.59,0,0,2,0,3,1,6,1,2002,2,5.27,1.92,0.39,0,0,0,0,0,9,2007,192000,"CollgCr"
1084,20,0.8,88,6,6,1964,1964,425,5.53,0,6.98,12.51,1251,0,0,12.51,1,0,1,0,3,1,6,2,1964,1,4.61,0,1.16,0,0,0,0,700,3,2006,160000,"NAmes"
1085,60,0.69,130.31,6,5,1995,1996,0,5.92,0,0.99,6.91,691,807,0,14.98,0,0,2,1,3,1,6,1,1995,2,4.09,3.15,0.44,0,0,0,0,0,7,2006,187500,"Gilbert"
1086,85,0.73,90.69,6,6,1992,1992,0,7.47,0,1.89,9.36,996,0,0,9.96,1,0,1,0,2,1,5,0,1992,2,5.64,1.2,0,0,0,0,0,0,4,2010,147000,"SawyerW"
1087,160,0.69,19.74,4,5,1973,1973,0,3.34,0,2.12,5.46,546,546,0,10.92,0,0,1,1,3,1,6,0,1973,1,2.86,1.2,0.96,0,0,0,0,0,5,2010,83500,"MeadowV"
1089,160,0.24,25.22,7,5,2004,2004,50,0,0,9.7,9.7,970,739,0,17.09,0,0,2,0,3,1,7,0,2004,2,3.8,0,0.4,0,0,0,0,0,4,2006,137500,"Edwards"
1092,160,0.24,21.6,7,5,1999,2000,212,5.1,0,0.9,6,624,628,0,12.52,1,0,2,1,2,1,4,0,1999,2,4.62,0,0.48,0,0,0,0,0,3,2008,160000,"Somerst"
1093,50,0.6,84,6,5,1925,1950,0,4.23,0,7.58,11.81,1390,304,0,16.94,0,0,2,0,4,1,7,1,1925,2,5.76,3.42,0,1.28,0,0,0,0,6,2008,136500,"SWISU"
1094,20,0.71,92.3,5,8,1965,1998,166,6.61,0,2.03,8.64,1200,0,0,12,1,0,1,1,1,1,6,0,1977,2,8.84,0,0.64,0,0,0,0,0,10,2006,146000,"NAmes"
1095,20,0.74,58.68,5,7,1956,2000,0,2.48,2.4,4.48,9.36,936,0,0,9.36,1,0,1,0,2,1,4,0,1956,1,3.08,0,0,0.8,0,1.6,0,0,5,2010,129000,"NAmes"
1096,20,0.78,93.17,6,5,2006,2006,0,0.24,0,12.9,13.14,1314,0,0,13.14,0,0,2,0,3,1,6,1,2006,2,4.4,0,0.22,0,0,0,0,0,3,2007,176432,"CollgCr"
1099,50,0.5,60,4,6,1936,1950,0,6.72,0,0,6.72,757,567,0,13.24,0,0,1,0,3,1,6,0,1936,1,2.4,0,0,0,0,0,0,0,7,2009,128000,"BrkSide"
1100,20,0.82,118.8,7,5,1978,1978,206,7.04,0,5.67,12.71,1601,0,0,16.01,0,0,2,0,3,1,7,1,1978,2,4.78,0,0,0,0,0,0,0,4,2009,157000,"NWAmes"
1102,20,0.61,97.58,5,5,1971,1971,0,4.12,2.87,2.51,9.5,950,0,0,9.5,0,0,1,0,3,1,5,0,1981,1,2.8,0,0,0,0,0,0,0,7,2007,119500,"NAmes"
1103,20,0.7,70,5,7,1960,2002,45,5.88,0,4.22,10.1,1134,0,0,11.34,0,0,1,0,2,1,6,0,1960,1,2.54,0,0.16,0,0,0,0,0,4,2007,135000,"NAmes"
1104,20,0.79,89.1,6,6,1959,1959,0,6.55,0,0,6.55,1194,0,0,11.94,0,1,1,0,3,1,6,1,1954,2,5.39,0,0,1.92,0,0,0,0,7,2006,159500,"NAmes"
1107,20,1.14,103.57,7,5,1990,1991,0,7.38,0,1.72,9.1,1442,0,0,14.42,1,0,2,0,3,1,6,1,1990,2,7.19,0,2.44,0,0,0,0,0,5,2007,179900,"SawyerW"
1109,60,0.69,80.63,6,5,2000,2000,0,0,0,9.24,9.24,948,742,0,16.9,0,0,2,1,3,1,7,1,2000,2,4.63,1,0.48,0,0,0,0,0,11,2007,181000,"Gilbert"
1111,60,0.69,80,6,5,1995,1996,0,2.19,0,5.54,7.73,773,885,0,16.58,1,0,2,1,3,1,8,1,1995,2,4.31,2.24,0.84,0,0,0,0,0,6,2008,188000,"Gilbert"
1112,60,0.8,104.8,7,6,1976,1976,660,4.03,0,4,8.03,1098,866,0,19.64,0,0,2,1,4,1,8,1,1976,2,4.83,0,0.69,0,0,0,0,0,9,2008,205000,"NWAmes"
1113,20,0.73,71,5,7,1957,1957,0,7.08,0,1.08,8.16,816,0,0,8.16,1,0,1,0,2,1,5,0,1957,1,3.08,0,0,0,0,0,0,0,7,2006,129900,"NAmes"
1114,20,0.66,89.23,5,7,1953,2006,0,6.43,0,3.65,10.08,1008,0,0,10.08,1,0,1,0,2,1,6,0,1953,1,2.4,0,0.18,0,0,0,0,0,5,2007,134500,"NAmes"
1115,20,0.9,54,5,7,1954,2000,0,4.15,0,4.18,8.33,833,0,0,8.33,0,0,1,0,2,1,4,0,1955,1,3.26,0,0,0,0,0,0,0,8,2006,117000,"OldTown"
1118,20,0.57,97.64,5,7,1967,2003,0,7.02,0,1.92,8.94,894,0,0,8.94,1,0,1,0,3,1,5,0,1967,2,4.5,0,0,0,0,0,0,0,5,2008,130000,"Sawyer"
1119,80,0.85,138.25,5,6,1958,1987,0,0,0,5.33,5.33,1021,580,0,16.01,0,1,1,0,3,1,6,0,1958,1,3,2.8,0.34,0,0,0,0,0,12,2008,140000,"Sawyer"
1120,20,0.7,75.6,5,5,1959,1959,0,3.69,0,6.71,10.4,1040,0,0,10.4,0,0,1,0,3,1,6,0,1959,1,2.86,1.4,0,2.52,0,0,0,0,7,2006,133700,"NAmes"
1121,30,0.59,82.63,6,5,1920,1950,0,0,0,10.12,10.12,1012,0,0,10.12,0,0,1,0,2,1,6,1,1920,1,3.08,0,0.22,1.12,0,0,0,0,5,2007,118400,"IDOTRR"
1122,20,0.84,100.84,7,5,2005,2006,196,0.24,0,15.28,15.52,1552,0,0,15.52,0,0,2,0,3,1,7,0,2005,3,7.82,1.44,0.2,0,0,0,0,0,7,2006,212900,"CollgCr"
1125,80,0.69,91.25,7,5,1992,1992,170,0,0,3.84,3.84,812,670,0,14.82,0,0,2,1,3,1,7,1,1992,2,3.92,1,0.25,0,0,0,0,0,7,2007,163900,"Gilbert"
1126,20,0.6,104.34,4,5,1955,1955,0,0,0,10.05,10.05,1005,0,0,10.05,0,0,1,0,2,1,5,1,1977,2,6.72,0,0,0,0,0,0,0,11,2009,115000,"NAmes"
1127,120,0.53,36.84,7,5,2007,2007,130,0,0,13.73,13.73,1555,0,0,15.55,0,0,2,0,2,1,7,1,2007,3,6.6,1.43,0.2,0,0,0,0,0,6,2009,174000,"Blmngtn"
1129,60,0.59,117.96,7,5,2004,2005,0,0,0,8.47,8.47,847,1112,0,19.59,0,0,2,1,4,1,8,1,2004,2,4.34,1,0.48,0,0,0,0,0,7,2007,215000,"Gilbert"
1130,90,0.6,72,5,5,1980,1980,180,9.36,0,0,9.36,936,0,0,9.36,1,0,1,0,2,1,4,0,1980,2,6.72,0.49,0,0,0,0,0,0,8,2007,140000,"OldTown"
1135,60,0.57,87.73,6,5,1997,1997,0,0,0,9.16,9.16,916,684,0,16,0,0,2,1,3,1,7,1,1997,2,4.6,1,0.38,0,0,0,0,0,8,2007,169000,"Gilbert"
1136,30,0.6,61.8,6,5,1926,1950,0,0,0,9.6,9.6,986,0,0,9.86,0,0,1,0,2,1,5,1,1926,1,1.8,0,1.28,0,0,0,0,0,5,2007,102000,"BrkSide"
1137,50,0.8,96,6,5,1950,1950,0,2.8,0,7.52,10.32,1032,220,0,12.52,0,0,1,0,3,1,6,0,1950,1,2.88,0,0,0.96,0,0,0,0,4,2008,119000,"NAmes"
1139,20,0.69,98.19,6,5,1977,1977,0,15.67,0,0,15.67,1567,0,0,15.67,1,0,2,0,2,1,5,2,1977,2,7.14,2.64,0.32,0,0,0,0,0,5,2009,196000,"Mitchel"
1140,30,0.98,87.31,5,5,1920,1950,0,6.45,0,2.7,9.15,1167,0,0,11.67,0,0,1,0,3,1,6,1,1972,2,4.95,0,0,2.16,0,1.26,0,0,5,2007,144000,"BrkSide"
1141,20,0.6,73.5,5,7,1951,1951,0,8.52,0,1,9.52,952,0,0,9.52,1,0,1,0,2,1,4,0,1988,2,8.4,0,0,0,0,0,0,0,6,2008,139000,"NAmes"
1142,60,0.69,103.04,5,7,1976,1976,44,3.81,0,3.99,7.8,1088,780,0,18.68,1,0,2,1,4,1,9,1,1976,2,4.84,4.48,0.96,0,0,0,0,0,10,2009,197500,"NWAmes"
1146,50,0.52,62.4,5,6,1928,1950,0,0,0,10.42,10.42,1042,534,0,15.76,0,0,1,0,3,1,8,1,1928,1,2.25,0,0,0,0,0,0,0,8,2006,149000,"BrkSide"
1147,20,0.69,112,6,5,1985,1985,85,12.58,0,0.4,12.98,1298,0,0,12.98,1,0,2,0,3,1,5,1,1985,2,4.03,1.65,0.26,0,0,0,0,0,5,2006,180000,"SawyerW"
1148,70,0.75,120,7,7,1941,1950,0,2.75,0,4.29,7.04,860,704,0,15.64,0,0,1,1,3,1,7,1,1941,1,2.34,0,0,0,0,0,0,0,7,2009,174500,"Crawfor"
1150,70,0.5,90,7,9,1920,1988,0,6.24,0,0.26,6.5,832,650,0,14.82,0,1,1,0,3,1,7,0,1930,2,3.24,0,0,0,0,0,0,0,7,2009,143000,"OldTown"
1151,20,0.57,82.8,6,5,1950,1950,0,0,0,9.32,9.32,932,0,0,9.32,0,0,1,0,2,1,4,1,1950,1,3.06,0,0,2.14,0,0,0,0,11,2007,124000,"NAmes"
1152,20,1.34,177.55,5,4,1959,1959,132,1.76,0,12.9,14.66,1466,0,0,14.66,0,0,1,1,3,1,6,2,1959,2,5.28,0,1.4,0,0,1,0,0,11,2006,149900,"Edwards"
1154,30,0.69,58.9,6,8,1930,2007,0,5.38,0,2.78,8.16,816,0,0,8.16,0,0,1,0,2,1,5,0,2002,1,4.32,0,0,0.96,0,0,0,0,6,2008,120500,"IDOTRR"
1155,60,0.69,137,7,6,1965,1988,288,4.54,0,4.1,8.64,902,918,0,18.2,0,0,1,2,4,1,8,2,1965,2,4.92,0.6,0.84,0,0,2.73,0,0,5,2008,201800,"NAmes"
1157,80,0.85,93.5,5,8,1965,1999,0,6.33,0,5.86,12.19,1265,0,0,12.65,0,1,2,0,3,1,6,1,1965,2,5.02,0,0.92,0,96,0,0,0,10,2008,179900,"NAmes"
1160,60,0.76,91.2,6,6,1974,1974,270,4.42,0,4.59,9.01,943,933,0,18.76,0,0,2,1,4,1,8,1,1974,2,5.4,0,0.69,0,0,0,0,0,7,2008,185000,"NWAmes"
